index,estimator,training score,validation score,scoring,features dropped
75,XGBClassifier,0.8989894731865673,0.830525390747599,accuracy_score,32
76,XGBClassifier,0.8989886852514302,0.8339024543343166,accuracy_score,33
77,XGBClassifier,0.8970243629544417,0.8260372857949909,accuracy_score,34
78,XGBClassifier,0.8933774051720063,0.8338899001945892,accuracy_score,35
79,XGBClassifier,0.8891718013773107,0.8293892411022534,accuracy_score,36
80,XGBClassifier,0.8897300534220023,0.8316427091833531,accuracy_score,37
81,XGBClassifier,0.8824369257922686,0.8226539451384094,accuracy_score,38
82,XGBClassifier,0.8686894274863294,0.7990772707300232,accuracy_score,39
83,XGBClassifier,0.8563456356272752,0.7923670830456343,accuracy_score,40
84,XGBClassifier,0.7901252028932978,0.773316176009039,accuracy_score,41
85,XGBClassifier,0.7867552043115811,0.7867365513778168,accuracy_score,42
86,RandomForestClassifier,0.9988775863970878,0.8338710689849977,accuracy_score,0
87,RandomForestClassifier,0.9988775863970878,0.8440085368150146,accuracy_score,1
88,RandomForestClassifier,0.9988775863970878,0.839507877722679,accuracy_score,2
89,RandomForestClassifier,0.9988775863970878,0.836137091205825,accuracy_score,3
90,RandomForestClassifier,0.9988775863970878,0.8383842822170611,accuracy_score,4
91,RandomForestClassifier,0.9988775863970878,0.8361308141359614,accuracy_score,5
92,RandomForestClassifier,0.9988775863970878,0.8496076831335134,accuracy_score,6
93,RandomForestClassifier,0.9988775863970878,0.8417550687339149,accuracy_score,7
94,RandomForestClassifier,0.9988775863970878,0.8439959826752872,accuracy_score,8
95,RandomForestClassifier,0.9988775863970878,0.8428723871696692,accuracy_score,9
96,RandomForestClassifier,0.9988775863970878,0.8361370912058252,accuracy_score,10
97,RandomForestClassifier,0.9988775863970878,0.8518737053543406,accuracy_score,11
98,RandomForestClassifier,0.9988775863970878,0.8395329860021341,accuracy_score,12
99,RandomForestClassifier,0.9988775863970878,0.845125855250769,accuracy_score,13
100,RandomForestClassifier,0.9988775863970878,0.8440085368150146,accuracy_score,14
101,RandomForestClassifier,0.9988775863970878,0.8316552633230808,accuracy_score,15
102,RandomForestClassifier,0.9988775863970878,0.8395204318624065,accuracy_score,16
103,RandomForestClassifier,0.9988775863970878,0.8372606867114432,accuracy_score,17
104,RandomForestClassifier,0.9988775863970878,0.8350072186303434,accuracy_score,18
105,RandomForestClassifier,0.9988775863970878,0.8383842822170611,accuracy_score,19
106,RandomForestClassifier,0.9988775863970878,0.8428723871696693,accuracy_score,20
107,RandomForestClassifier,0.9988775863970878,0.8417738999435063,accuracy_score,21
108,RandomForestClassifier,0.9988775863970878,0.8305379448873266,accuracy_score,22
109,RandomForestClassifier,0.9988775863970878,0.8328102441780176,accuracy_score,23
110,RandomForestClassifier,0.9988775863970878,0.8316552633230808,accuracy_score,24
111,RandomForestClassifier,0.9988775863970878,0.8316740945326722,accuracy_score,25
112,RandomForestClassifier,0.9988775863970878,0.827154604230745,accuracy_score,26
113,RandomForestClassifier,0.9988775863970878,0.8249325214989642,accuracy_score,27
114,RandomForestClassifier,0.9988775863970878,0.8372481325717155,accuracy_score,28
115,RandomForestClassifier,0.9988775863970878,0.830525390747599,accuracy_score,29
116,RandomForestClassifier,0.9988775863970878,0.8249199673592367,accuracy_score,30
117,RandomForestClassifier,0.9988775863970878,0.826062394074446,accuracy_score,31
118,RandomForestClassifier,0.9988775863970878,0.827185989580064,accuracy_score,32
119,RandomForestClassifier,0.9988775863970878,0.8305442219571904,accuracy_score,33
120,RandomForestClassifier,0.9988775863970878,0.8238089259933463,accuracy_score,34
121,RandomForestClassifier,0.9988775863970878,0.8327600276191074,accuracy_score,35
122,RandomForestClassifier,0.9921431047796145,0.8271483271608814,accuracy_score,36
123,RandomForestClassifier,0.9921431047796145,0.8282719226664993,accuracy_score,37
124,RandomForestClassifier,0.9910206911767023,0.8136840123030569,accuracy_score,38
125,RandomForestClassifier,0.9901787824826261,0.7643211348942314,accuracy_score,39
126,RandomForestClassifier,0.9786753234473737,0.7441403552821543,accuracy_score,40
127,RandomForestClassifier,0.7901252028932978,0.773316176009039,accuracy_score,41
128,RandomForestClassifier,0.7867552043115811,0.7867365513778168,accuracy_score,42
129,KNeighborsClassifier,0.8563420899191577,0.8103508882053856,accuracy_score,0
130,KNeighborsClassifier,0.8552200702838142,0.8114744837110036,accuracy_score,1
131,KNeighborsClassifier,0.8546582725310052,0.8125980792166217,accuracy_score,2
132,KNeighborsClassifier,0.8549387774398411,0.8125980792166217,accuracy_score,3
133,KNeighborsClassifier,0.8540972627133334,0.8137216747222397,accuracy_score,4
134,KNeighborsClassifier,0.853535858928093,0.8103508882053857,accuracy_score,5
135,KNeighborsClassifier,0.8549391714074097,0.8103508882053857,accuracy_score,6
136,KNeighborsClassifier,0.8574645035220702,0.8103571652752495,accuracy_score,7
137,KNeighborsClassifier,0.860550057519265,0.8125980792166217,accuracy_score,8
138,KNeighborsClassifier,0.8571836046456657,0.8148515472977215,accuracy_score,9
139,KNeighborsClassifier,0.8571843925808027,0.8148515472977215,accuracy_score,10
140,KNeighborsClassifier,0.8599906235718675,0.8126043562864854,accuracy_score,11
141,KNeighborsClassifier,0.8633574704130357,0.8182035026049841,accuracy_score,12
142,KNeighborsClassifier,0.865601509683723,0.8193145439708743,accuracy_score,13
143,KNeighborsClassifier,0.867284933104307,0.8170673529596384,accuracy_score,14
144,KNeighborsClassifier,0.8686874576484864,0.8170799070993662,accuracy_score,15
145,KNeighborsClassifier,0.8681260538632459,0.8081036971941498,accuracy_score,16
146,KNeighborsClassifier,0.8726141324046204,0.8081225284037412,accuracy_score,17
147,KNeighborsClassifier,0.8695266085695825,0.804758018956751,accuracy_score,18
148,KNeighborsClassifier,0.8664406606048191,0.8069989328981231,accuracy_score,19
149,KNeighborsClassifier,0.8667215594812234,0.8103383340656581,accuracy_score,20
150,KNeighborsClassifier,0.8675626802401627,0.8103320569957944,accuracy_score,21
151,KNeighborsClassifier,0.8661597617284145,0.8080848659845584,accuracy_score,22
152,KNeighborsClassifier,0.8658792568195786,0.8024668884564686,accuracy_score,23
153,KNeighborsClassifier,0.8689659927194793,0.8192768815516918,accuracy_score,24
154,KNeighborsClassifier,0.8630746016987881,0.811436821291821,accuracy_score,25
155,KNeighborsClassifier,0.8580251193721733,0.8069549934090766,accuracy_score,26
156,KNeighborsClassifier,0.8591471390075169,0.8047140794677045,accuracy_score,27
157,KNeighborsClassifier,0.8588662401311125,0.8035967610319503,accuracy_score,28
158,KNeighborsClassifier,0.8594280378839214,0.8036093151716779,accuracy_score,29
159,KNeighborsClassifier,0.861111855272074,0.8058565061829139,accuracy_score,30
160,KNeighborsClassifier,0.856901917834124,0.80585022911305,accuracy_score,31
161,KNeighborsClassifier,0.8554989993223756,0.8092147385600402,accuracy_score,32
162,KNeighborsClassifier,0.8566210189577195,0.8092084614901764,accuracy_score,33
163,KNeighborsClassifier,0.8661613375986889,0.8227041616973197,accuracy_score,34
164,KNeighborsClassifier,0.8661613375986889,0.8204632477559475,accuracy_score,35
165,KNeighborsClassifier,0.8588662401311125,0.8148327160881301,accuracy_score,36
166,KNeighborsClassifier,0.8630761775690624,0.8069926558282594,accuracy_score,37
167,KNeighborsClassifier,0.8569023118016925,0.8092210156299039,accuracy_score,38
168,KNeighborsClassifier,0.8512945774303858,0.7811625133387735,accuracy_score,39
169,KNeighborsClassifier,0.8510152544242559,0.7901512773837174,accuracy_score,40
170,KNeighborsClassifier,0.7859136895850733,0.7901073378946708,accuracy_score,41
171,KNeighborsClassifier,0.7202290527443781,0.7116690728767812,accuracy_score,42
