iteration,estimator,scoring,loss,mean_score,std_score,min_score,max_score,train_time,status,params
66,LogisticRegression,accuracy,0.18630971062707924,0.8136902893729208,0.010922866328636162,0.797752808988764,0.8314606741573034,1.230106158000126,ok,"{'C': 0.05971812613172775, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
67,LogisticRegression,accuracy,0.18855062456845162,0.8114493754315484,0.01258148738103183,0.7921348314606742,0.8314606741573034,1.237714729000345,ok,"{'C': 0.054194078512964254, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
68,LogisticRegression,accuracy,0.19305756073065106,0.8069424392693489,0.01705565938286053,0.7865168539325843,0.8314606741573034,1.180296747000284,ok,"{'C': 0.11643363297254095, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
69,LogisticRegression,accuracy,0.19525453518297664,0.8047454648170234,0.023097462666954966,0.776536312849162,0.8370786516853933,1.1917676319999373,ok,"{'C': 0.025387153058982766, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
70,LogisticRegression,accuracy,0.19301989831146815,0.8069801016885318,0.015831847864490614,0.7877094972067039,0.8314606741573034,1.20305811299977,ok,"{'C': 0.04029223467423022, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
71,LogisticRegression,accuracy,0.19418115623626897,0.805818843763731,0.018144445640214522,0.7865168539325843,0.8314606741573034,1.2096671560002505,ok,"{'C': 0.13542869788588446, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
72,LogisticRegression,accuracy,0.19750800326407636,0.8024919967359236,0.027197291319183085,0.7640449438202247,0.8426966292134831,1.2119689910000488,ok,"{'C': 0.01425152348650691, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
73,LogisticRegression,accuracy,0.18967422007406953,0.8103257799259305,0.011445486016016054,0.797752808988764,0.8314606741573034,1.2210247450002498,ok,"{'C': 0.08990817794248283, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
74,LogisticRegression,accuracy,0.18967422007406953,0.8103257799259305,0.011445486016016054,0.797752808988764,0.8314606741573034,1.2171801949998553,ok,"{'C': 0.07404383625063664, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
75,LogisticRegression,accuracy,0.19078526143995977,0.8092147385600402,0.013582938119998214,0.7921348314606742,0.8314606741573034,1.224021748999803,ok,"{'C': 0.051317501289676465, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
76,LogisticRegression,accuracy,0.18630971062707924,0.8136902893729208,0.010922866328636162,0.797752808988764,0.8314606741573034,1.1960310220001702,ok,"{'C': 0.06050377229433638, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
77,LogisticRegression,accuracy,0.19639068482832212,0.8036093151716779,0.015233384239478266,0.7865168539325843,0.8258426966292135,1.1542486250000366,ok,"{'C': 0.03448659780032832, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
78,LogisticRegression,accuracy,0.19301362124160426,0.8069863787583957,0.023733346318853665,0.7808988764044944,0.8370786516853933,1.1716321990002143,ok,"{'C': 0.021874549599171098, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
79,LogisticRegression,accuracy,0.19414349381708607,0.8058565061829139,0.017001689094344893,0.7865168539325843,0.8314606741573034,1.1746824960000595,ok,"{'C': 0.031004218675274458, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
80,LogisticRegression,accuracy,0.19193396522503292,0.8080660347749671,0.0158128173535625,0.7921348314606742,0.8314606741573034,1.1889368219999596,ok,"{'C': 0.11040485167990866, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
81,LogisticRegression,accuracy,0.18967422007406953,0.8103257799259305,0.011445486016016054,0.797752808988764,0.8314606741573034,1.1556922550003037,ok,"{'C': 0.08680776485615957, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
82,LogisticRegression,accuracy,0.19190257987571402,0.808097420124286,0.014580061914838812,0.7921348314606742,0.8314606741573034,1.1955253359997187,ok,"{'C': 0.047795777824257014, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
83,LogisticRegression,accuracy,0.19306383780051473,0.8069361621994853,0.02047313848986805,0.7808988764044944,0.8314606741573034,1.1830122900000788,ok,"{'C': 0.17548292664080914, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
84,LogisticRegression,accuracy,0.18855062456845162,0.8114493754315484,0.010973596443815323,0.797752808988764,0.8314606741573034,1.1954400680001527,ok,"{'C': 0.06889709486089125, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
85,LogisticRegression,accuracy,0.19414349381708607,0.8058565061829139,0.015445347443517398,0.7877094972067039,0.8314606741573034,1.1773921159997371,ok,"{'C': 0.038611475415249626, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
86,LogisticRegression,accuracy,0.1930073441717406,0.8069926558282594,0.026438796213249238,0.776536312849162,0.8426966292134831,1.2130577339999036,ok,"{'C': 0.01758293919581008, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
87,LogisticRegression,accuracy,0.19530475174188688,0.8046952482581131,0.01943311691621291,0.7808988764044944,0.8314606741573034,1.1962836659999994,ok,"{'C': 0.14657204424767697, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
88,LogisticRegression,accuracy,0.19525453518297664,0.8047454648170234,0.023097462666954966,0.776536312849162,0.8370786516853933,1.190368215000035,ok,"{'C': 0.026671818645520727, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
89,LogisticRegression,accuracy,0.19412466260749495,0.805875337392505,0.028012266647811156,0.770949720670391,0.8426966292134831,1.1623348529997202,ok,"{'C': 0.012410112572092367, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
90,LogisticRegression,accuracy,0.18630971062707924,0.8136902893729208,0.010922866328636162,0.797752808988764,0.8314606741573034,1.1846177719999105,ok,"{'C': 0.06181756216841165, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
91,LogisticRegression,accuracy,0.18856317870817896,0.811436821291821,0.013246431986212061,0.797752808988764,0.8314606741573034,1.1917688170001384,ok,"{'C': 0.09220449156269023, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
